#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BC9AD6
#Date Time: 2025-02-14 19:14:32.211.224.670
#Sample rate: 1000Hz
#Samples: 5000
#Trigger: None
#Potentiometer: Range: 10 mV/div Offset: -30 mV Sample Mode: Average
#MovingAverage: Input: C1 Filter: Chebyshev Low-pass 2  Freq1: 1 Hz Epsilon: 0.01 


Time (s),Potentiometer (V),MovingAverage (V)
0,0.03556672701834467,1.70114303219681e-05
0.0009999999999998899,0.03524874458821315,8.38417127530634e-05
0.00199999999999978,0.0338973192601542,0.0002134050961493223
0.003000000000000114,0.03357933683002268,0.0004000554572206285
0.004000000000000004,0.0342947972978186,0.000639368157684078
0.004999999999999893,0.03548723141081179,0.0009287969208887835
0.005999999999999783,0.03596420505600907,0.001266462233958126
0.007000000000000117,0.03691815234640362,0.001650278047685468
0.008000000000000007,0.03874655131965986,0.002078728731662535
0.008999999999999897,0.03834907328199546,0.002550305095529655
0.009999999999999787,0.0377926040292653,0.003061719831244808
0.01100000000000012,0.03707714356146938,0.003608515838829318
0.01200000000000001,0.03691815234640362,0.004186476422807475
0.0129999999999999,0.03652067430873922,0.004791922972279128
0.01399999999999979,0.03628218748614059,0.005421461259413647
0.01500000000000012,0.03604370066354195,0.006071894656577296
0.01600000000000001,0.03564622262587755,0.006740180256419454
0.0169999999999999,0.03540773580327891,0.007423349334289389
0.01799999999999979,0.03501025776561451,0.008118584578059126
0.01900000000000013,0.03326135439989116,0.008822493877154364
0.02000000000000002,0.03397681486768708,0.009531683956572281
0.02099999999999991,0.03453328412041724,0.01024459201717623
0.0219999999999998,0.03572571823341043,0.01096107362917454
0.02300000000000013,0.03620269187860771,0.01168117638947456
0.02400000000000002,0.03755411720666666,0.01240497610504098
0.02499999999999991,0.03866705571212697,0.01313291714049951
0.0259999999999998,0.03842856888952834,0.01386495274149416
0.02700000000000014,0.03755411720666666,0.01459932014257074
0.02800000000000002,0.03691815234640362,0.01533321825761285
0.02899999999999991,0.03683865673887075,0.01606420674140855
0.0299999999999998,0.03636168309367346,0.01679045495687934
0.03100000000000014,0.03628218748614059,0.01751032830809102
0.03200000000000003,0.03604370066354195,0.01822241751109922
0.03299999999999992,0.03548723141081179,0.01892529950292548
0.03399999999999981,0.03548723141081179,0.0196175409992114
0.03500000000000014,0.03453328412041724,0.02029773987830128
0.03600000000000003,0.0331023631848254,0.02096372750421709
0.03699999999999992,0.03413580608275284,0.02161375999593
0.03799999999999981,0.03508975337314739,0.02224832090347206
0.03900000000000015,0.03588470944847619,0.02286892068388207
0.04000000000000004,0.03660016991627211,0.02347677684547441
0.04099999999999993,0.0381900820669297,0.02407332366133487
0.04199999999999982,0.03850806449706122,0.02466012024547781
0.04300000000000015,0.03803109085186394,0.02523747119704573
0.04400000000000004,0.03755411720666666,0.0258043119221637
0.04499999999999993,0.03691815234640362,0.02635920617528369
0.04599999999999982,0.03675916113133786,0.02690090364147928
0.04700000000000015,0.03636168309367346,0.02742852117448473
0.04800000000000004,0.03620269187860771,0.02794137014816253
0.04899999999999993,0.03580521384094331,0.02843883191982135
0.04999999999999982,0.03548723141081179,0.02892027872833773
0.05100000000000016,0.03516924898068027,0.02938511347021419
0.05200000000000005,0.0338973192601542,0.02983238875984919
0.05299999999999994,0.0334998412224898,0.0302607539224745
0.05399999999999983,0.03421530169028571,0.03066988884606934
0.05500000000000016,0.03548723141081179,0.0310612786410809
0.05600000000000005,0.03604370066354195,0.0314370748061272
0.05699999999999994,0.03707714356146938,0.03179913819330314
0.05799999999999983,0.03874655131965986,0.03214966141861887
0.05900000000000016,0.03842856888952834,0.03249061224954047
0.06000000000000005,0.03787209963679818,0.03282214652194604
0.06099999999999994,0.03715663916900226,0.0331431739046659
0.06199999999999983,0.03699764795393651,0.0334526902373776
0.06300000000000017,0.03660016991627211,0.03375011643237693
0.06400000000000006,0.03636168309367346,0.03403504569073323
0.06499999999999995,0.03612319627107483,0.03430715779594048
0.06599999999999984,0.03556672701834467,0.03456610041281021
0.06700000000000017,0.03548723141081179,0.03481149170780731
0.06800000000000006,0.03501025776561451,0.03504311297928069
0.06899999999999995,0.03318185879235828,0.03525998665225875
0.06999999999999984,0.0338973192601542,0.03546095644673351
0.07100000000000017,0.03453328412041724,0.03564671560819934
0.07200000000000006,0.03580521384094331,0.03581938933037994
0.07299999999999995,0.03628218748614059,0.03598118918000797
0.07399999999999984,0.03755411720666666,0.0361341374746084
0.07500000000000018,0.03866705571212697,0.03628045510519359
0.07600000000000007,0.03834907328199546,0.03642178480565027
0.07699999999999996,0.03755411720666666,0.03655800632464972
0.07799999999999985,0.03691815234640362,0.03668795184232004
0.07900000000000018,0.03683865673887075,0.0368107264223947
0.08000000000000007,0.03644117870120635,0.03692595934632183
