#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BC9AD6
#Date Time: 2025-02-14 19:38:38.475.190.930
#Sample rate: 1000Hz
#Samples: 5000
#Trigger: None
#Potentiometer: Range: 10 mV/div Offset: -30 mV Sample Mode: Average
#MovingAverage: Input: C1 Filter: Chebyshev Low-pass 2  Freq1: 1 Hz Epsilon: 0.01 


Time (s),Potentiometer (V),MovingAverage (V)
0,0.1049663923945486,5.020502644078637e-05
0.0009999999999998899,0.1045689143568842,0.0002476968083595486
0.00199999999999978,0.1036944626740225,0.0006325792562766649
0.003000000000000114,0.1030584978137595,0.00119143032724804
0.004000000000000004,0.1028995065986937,0.001911536566055083
0.004999999999999893,0.1025020285610294,0.002781102627675795
0.005999999999999783,0.1022635417384307,0.003788837988065704
0.007000000000000117,0.1018660637007663,0.004923833889312679
0.008000000000000007,0.101389090055569,0.006175485033276524
0.008999999999999897,0.101389090055569,0.007533681596698448
0.009999999999999787,0.1000376647275101,0.008988494371433078
0.01100000000000012,0.09892472622204976,0.01052946039101065
0.01200000000000001,0.09995816911997721,0.01214719421243942
0.0129999999999999,0.1012300988405033,0.01383501356870947
0.01399999999999979,0.1020250549158321,0.0155875336151314
0.01500000000000012,0.1028995065986937,0.01739926782958043
0.01600000000000001,0.1048074011794829,0.01926529105245589
0.0169999999999999,0.1046484099644171,0.02118091071475988
0.01799999999999979,0.1042509319267527,0.0231400267573394
0.01900000000000013,0.1035354714589568,0.02513545672304542
0.02000000000000002,0.1030584978137595,0.02716007971481295
0.02099999999999991,0.102740515383628,0.02920730255908581
0.0219999999999998,0.1024225329534965,0.03127115451053317
0.02300000000000013,0.1021840461308978,0.03334610887016056
0.02400000000000002,0.1017070724857005,0.03542691456282129
0.02499999999999991,0.101389090055569,0.03750851343777528
0.0259999999999998,0.1009121164103718,0.03958611430105959
0.02700000000000014,0.09932220425971416,0.04165461556953413
0.02800000000000002,0.0995606910823128,0.04370897604158227
0.02899999999999991,0.1002761515501087,0.04574593189365592
0.0299999999999998,0.1017865680932334,0.04776416138243606
0.03100000000000014,0.1022635417384307,0.04976295297575338
0.03200000000000003,0.1034559758514239,0.05174140928948882
0.03299999999999992,0.1051253836096144,0.05369914447019603
