#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BC9AD6
#Date Time: 2025-02-14 19:14:03.579.457.790
#Sample rate: 1000Hz
#Samples: 5000
#Trigger: None
#Potentiometer: Range: 10 mV/div Offset: -30 mV Sample Mode: Average
#MovingAverage: Input: C1 Filter: Chebyshev Low-pass 2  Freq1: 1 Hz Epsilon: 0.01 


Time (s),Potentiometer (V),MovingAverage (V)
0,0.04017747225525169,1.921673224051501e-05
0.0009999999999998899,0.04009797664771881,9.484444085781841e-05
0.00199999999999978,0.03970049861005441,0.0002422708013546197
0.003000000000000114,0.03946201178745577,0.0004563308183083943
0.004000000000000004,0.03906453374979137,0.0007319689335494282
0.004999999999999893,0.03882604692719274,0.001064318112444648
0.005999999999999783,0.03834907328199546,0.00144865970993784
0.007000000000000117,0.03683865673887075,0.001879815147878612
0.008000000000000007,0.03707714356146938,0.002352563917041981
0.008999999999999897,0.03763361281419954,0.00286325304899343
0.009999999999999787,0.03906453374979137,0.003409937255359239
0.01100000000000012,0.03946201178745577,0.003991214544944215
0.01200000000000001,0.04065444590044897,0.004605511581195443
0.0129999999999999,0.04208536683604081,0.00525166741174905
0.01399999999999979,0.04168788879837641,0.00592826431979093
0.01500000000000012,0.04105192393811337,0.006632163219667074
0.01600000000000001,0.04049545468538321,0.00735929837259716
0.0169999999999999,0.04025696786278457,0.008105920011635197
0.01799999999999979,0.03985948982512017,0.008868734459614447
0.01900000000000013,0.03962100300252153,0.009644692682046919
0.02000000000000002,0.03930302057239002,0.01043094327430047
0.02099999999999991,0.03882604692719274,0.01122471187448569
0.0219999999999998,0.03874655131965986,0.01202337784810504
0.02300000000000013,0.03803109085186394,0.01282446998700623
0.02400000000000002,0.03628218748614059,0.01362474964433649
0.02499999999999991,0.03723613477653515,0.01442117597237611
0.0259999999999998,0.0381900820669297,0.01521299098954434
0.02700000000000014,0.03906453374979137,0.01600074620735628
0.02800000000000002,0.03985948982512017,0.01678485341888152
0.02899999999999991,0.04113141954564625,0.01756582051173814
0.0299999999999998,0.04192637562097504,0.01834432071844073
0.03100000000000014,0.04160839319084353,0.01912023074813223
0.03200000000000003,0.04081343711551473,0.01989191883858035
0.03299999999999992,0.04025696786278457,0.02065698566506748
0.03399999999999981,0.04017747225525169,0.0214134180921006
0.03500000000000014,0.03977999421758729,0.02215975973634287
0.03600000000000003,0.03962100300252153,0.02289469979242026
0.03699999999999992,0.03922352496485713,0.02361699067472243
0.03799999999999981,0.03874655131965986,0.02432533250626468
0.03900000000000015,0.03874655131965986,0.02501856888652836
0.04000000000000004,0.03755411720666666,0.02569549029784071
0.04099999999999993,0.03667966552380499,0.02635423127898609
0.04199999999999982,0.03755411720666666,0.02699364452665734
0.04300000000000015,0.0385875601045941,0.02761459035969201
0.04400000000000004,0.03930302057239002,0.02821874879339523
0.04499999999999993,0.04017747225525169,0.0288075780723713
0.04599999999999982,0.04192637562097504,0.02938289565531083
0.04700000000000015,0.04176738440590928,0.02994643472432006
0.04800000000000004,0.04136990636824488,0.03049832507769155
0.04899999999999993,0.04065444590044897,0.03103741817270386
0.04999999999999982,0.04025696786278457,0.03156239338978002
0.05100000000000016,0.04001848104018593,0.03207226527794706
0.05200000000000005,0.03970049861005441,0.03256640315330729
0.05299999999999994,0.03946201178745577,0.03304428267405034
0.05399999999999983,0.03906453374979137,0.0335054043550123
0.05500000000000016,0.03882604692719274,0.03394929301715142
0.05600000000000005,0.03834907328199546,0.03437549722387828
0.05699999999999994,0.03675916113133786,0.03478294232451852
0.05799999999999983,0.03707714356146938,0.03517038852076732
0.05900000000000016,0.03771310842173242,0.03553815425594103
0.06000000000000005,0.0389850381422585,0.03588809722951546
0.06099999999999994,0.0393825161799229,0.03622233887630553
0.06199999999999983,0.04065444590044897,0.03654278805725626
0.06300000000000017,0.04208536683604081,0.03685175864724267
0.06400000000000006,0.04168788879837641,0.03715114209492215
0.06499999999999995,0.04105192393811337,0.03744094652519771
0.06599999999999984,0.04041595907785033,0.03772009524703427
0.06700000000000017,0.04025696786278457,0.03798771126579766
0.06800000000000006,0.03977999421758729,0.0382432969728948
0.06899999999999995,0.03970049861005441,0.03848652199684505
0.06999999999999984,0.0393825161799229,0.03871721370170154
0.07100000000000017,0.03882604692719274,0.03893508180229664
0.07200000000000006,0.03874655131965986,0.03913976407099765
0.07299999999999995,0.03803109085186394,0.03933098347986471
0.07399999999999984,0.03636168309367346,0.03950766905176059
0.07500000000000018,0.03723613477653515,0.03966884251232425
0.07600000000000007,0.0381900820669297,0.03981562973407721
0.07699999999999996,0.03914402935732426,0.03995040865580827
0.07799999999999985,0.03985948982512017,0.04007536005632217
0.07900000000000018,0.04121091515317912,0.04019262741862333
0.08000000000000007,0.04192637562097504,0.04030442915609758
0.08099999999999996,0.04160839319084353,0.04041206124406753
0.08199999999999985,0.04081343711551473,0.04051522820853652
0.08300000000000018,0.04033646347031745,0.04061286255129646
0.08400000000000007,0.04025696786278457,0.04070423820138992
0.08499999999999996,0.03977999421758729,0.04078902726052116
0.08599999999999985,0.03946201178745577,0.04086682023392751
0.08700000000000019,0.03922352496485713,0.04093724582550656
0.08800000000000008,0.03874655131965986,0.04100000735602261
0.08899999999999997,0.03874655131965986,0.04105487880935543
0.08999999999999986,0.0373951259916009,0.04110135878110482
0.09100000000000019,0.03667966552380499,0.04113823185560805
0.09200000000000008,0.03755411720666666,0.04116509707205163
0.09299999999999997,0.03866705571212697,0.04118353605832629
0.09399999999999986,0.03922352496485713,0.04119577315238807
