#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BC9AD6
#Date Time: 2025-02-14 19:20:52.548.490.650
#Sample rate: 1000Hz
#Samples: 5000
#Trigger: None
#Potentiometer: Range: 10 mV/div Offset: -30 mV Sample Mode: Average
#MovingAverage: Input: C1 Filter: Chebyshev Low-pass 2  Freq1: 1 Hz Epsilon: 0.01 


Time (s),Potentiometer (V),MovingAverage (V)
0,0.03111497299650341,1.488217329716417e-05
0.0009999999999998899,0.03087648617390477,7.336654549662677e-05
0.00199999999999978,0.03039951252870749,0.0001871250641455132
0.003000000000000114,0.03032001692117461,0.0003519824013466947
0.004000000000000004,0.02976354766844445,0.0005639564877544341
0.004999999999999893,0.0280146443027211,0.0008183799046801513
0.005999999999999783,0.0288096003780499,0.001110634746711166
0.007000000000000117,0.0296045564533787,0.001438173646504093
0.008000000000000007,0.03063799935130613,0.001799866870855655
0.008999999999999897,0.03119446860403629,0.002194587795533598
0.009999999999999787,0.03254589393209524,0.002621252894884712
0.01100000000000012,0.03342034561495692,0.003079087360508662
0.01200000000000001,0.0331023631848254,0.003566657315902328
0.0129999999999999,0.03238690271702949,0.004080999957134712
0.01399999999999979,0.03175093785676645,0.004618368247919921
0.01500000000000012,0.03167144224923357,0.00517535023753511
0.01600000000000001,0.03127396421156917,0.005749121441579394
0.0169999999999999,0.03111497299650341,0.006337072446674715
0.01799999999999979,0.03079699056637189,0.006936724825961311
0.01900000000000013,0.03024052131364173,0.007545575854155451
0.02000000000000002,0.03024052131364173,0.008161218835659581
0.02099999999999991,0.02928657402324718,0.008781341890362048
0.0219999999999998,0.02809413991025398,0.009403004205111698
0.02300000000000013,0.02896859159311566,0.01002374439879931
0.02400000000000002,0.02992253888351021,0.01064315312342842
0.02499999999999991,0.03063799935130613,0.01126179894394098
0.0259999999999998,0.03143295542663493,0.01188006534315518
0.02700000000000014,0.03318185879235828,0.01249873153974225
0.02800000000000002,0.03318185879235828,0.01311864283831764
0.02899999999999991,0.03278438075469389,0.01373918410980754
0.0299999999999998,0.03222791150196373,0.01435848353015215
0.03100000000000014,0.03167144224923357,0.01497444287177732
0.03200000000000003,0.03151245103416781,0.01558521150629345
0.03299999999999992,0.03119446860403629,0.01618936505431839
0.03399999999999981,0.03095598178143765,0.01678565414762997
0.03500000000000014,0.03063799935130613,0.01737288214747951
0.03600000000000003,0.03024052131364173,0.01794986621652727
0.03699999999999992,0.02992253888351021,0.01851543874565062
0.03799999999999981,0.02849161794791838,0.01906803041824392
0.03900000000000015,0.02849161794791838,0.01960584964386754
0.04000000000000004,0.02904808720064854,0.02012834430764613
0.04099999999999993,0.03039951252870749,0.02063662201285753
0.04199999999999982,0.03087648617390477,0.02113235880814073
0.04300000000000015,0.0319099290718322,0.02161696306462054
0.04400000000000004,0.03365883243755556,0.0220922353827171
0.04499999999999993,0.03318185879235828,0.02255977104339775
0.04599999999999982,0.03254589393209524,0.02301922036465858
0.04700000000000015,0.0319099290718322,0.02346905360648477
0.04800000000000004,0.03183043346429933,0.02390804223339235
0.04899999999999993,0.03135345981910205,0.02433539510336969
0.04999999999999982,0.03111497299650341,0.02475039127583383
0.05100000000000016,0.03095598178143765,0.0251524531820557
0.05200000000000005,0.03032001692117461,0.02554102497530513
0.05299999999999994,0.03032001692117461,0.02591549623321119
0.05399999999999983,0.02976354766844445,0.02627543456734369
0.05500000000000016,0.0280146443027211,0.02661966312386673
0.05600000000000005,0.0288096003780499,0.02694691630495051
0.05699999999999994,0.0296045564533787,0.02725790077975603
0.05799999999999983,0.03063799935130613,0.0275546423093217
0.05900000000000016,0.03111497299650341,0.02783903313273454
0.06000000000000005,0.03254589393209524,0.02811291248235391
0.06099999999999994,0.03334085000742404,0.02837837045634255
0.06199999999999983,0.0331023631848254,0.02863674023498188
0.06300000000000017,0.0323074071094966,0.028887728856363
0.06400000000000006,0.03175093785676645,0.02913016269399626
0.06499999999999995,0.03159194664170069,0.02936310769435023
0.06599999999999984,0.03119446860403629,0.02958608478180303
0.06700000000000017,0.03103547738897053,0.02979873902645242
0.06800000000000006,0.03079699056637189,0.03000083280063156
0.06899999999999995,0.03016102570610885,0.03019201099098986
0.06999999999999984,0.03024052131364173,0.0303718848418204
0.07100000000000017,0.0292070784157143,0.03054007275985187
0.07200000000000006,0.02809413991025398,0.03069547818384777
0.07299999999999995,0.02904808720064854,0.03083747567926548
0.07399999999999984,0.02992253888351021,0.03096740448501222
0.07500000000000018,0.03071749495883901,0.03108742029636679
0.07600000000000007,0.03143295542663493,0.03119941506158767
0.07699999999999996,0.03326135439989116,0.03130559968044316
0.07799999999999985,0.03318185879235828,0.03140817626781444
0.07900000000000018,0.03278438075469389,0.03150777555242747
0.08000000000000007,0.03222791150196373,0.03160370297745205
0.08099999999999996,0.03175093785676645,0.0316950469406455
0.08199999999999985,0.03151245103416781,0.03178107391475996
0.08300000000000018,0.03119446860403629,0.03186133312793685
0.08400000000000007,0.03103547738897053,0.03193552622535918
0.08499999999999996,0.03055850374377325,0.03200334651464545
0.08599999999999985,0.03032001692117461,0.03206440401295598
0.08700000000000019,0.02992253888351021,0.03211834530743526
0.08800000000000008,0.02865060916298414,0.03216439574608232
0.08899999999999997,0.02857111355545126,0.03220150051205083
0.08999999999999986,0.02912758280818142,0.03222971242638367
0.09100000000000019,0.03047900813624037,0.03225065704429281
0.09200000000000008,0.03095598178143765,0.03226652170703644
0.09299999999999997,0.0319099290718322,0.03227914279942256
0.09399999999999986,0.03357933683002268,0.03229063186151822
0.0950000000000002,0.03326135439989116,0.03230293662883273
0.09600000000000009,0.03262538953962812,0.03231617424376872
0.09699999999999998,0.0319099290718322,0.03232916020253472
0.09799999999999986,0.03175093785676645,0.03234082027985141
0.0990000000000002,0.03135345981910205,0.0323505281039812
0.1000000000000001,0.03111497299650341,0.03235781306050262
0.101,0.03087648617390477,0.03236227570977596
0.1019999999999999,0.03039951252870749,0.03236350819347956
0.1030000000000002,0.03032001692117461,0.03236109552508418
0.1040000000000001,0.02976354766844445,0.03235469286066351
0.105,0.0280146443027211,0.03234314739213369
0.1059999999999999,0.02873010477051702,0.03232519589278959
0.1070000000000002,0.02952506084584582,0.03230148901467209
0.1080000000000001,0.03055850374377325,0.03227401780353942
0.109,0.03111497299650341,0.03224469788312802
0.1099999999999999,0.03254589393209524,0.03221540838264384
0.1110000000000002,0.03342034561495692,0.03218825670996222
0.1120000000000001,0.0331023631848254,0.03216453408103704
0.113,0.0323074071094966,0.03214381194512327
0.1139999999999999,0.03167144224923357,0.03212473141739602
0.1150000000000002,0.03159194664170069,0.03210620292553953
