#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BC9AD6
#Date Time: 2025-02-14 19:39:46.226.701.870
#Sample rate: 1000Hz
#Samples: 15000
#Trigger: None
#Potentiometer: Range: 10 mV/div Offset: -30 mV Sample Mode: Average
#MovingAverage: Input: C1 Filter: Chebyshev Low-pass 2  Freq1: 1 Hz Epsilon: 0.01 


Time (s),Potentiometer (V),MovingAverage (V)
0,0.03437429290535148,1.644109361889562e-05
0.001000000000000334,0.03405631047521996,8.102567979682013e-05
0.00199999999999978,0.0334998412224898,0.0002065837096046949
0.003000000000000114,0.0334998412224898,0.0003884958876381652
0.003999999999999559,0.03254589393209524,0.0006222769792806022
0.004999999999999893,0.03095598178143765,0.0009026637301252282
0.006000000000000227,0.0319099290718322,0.001224774730842321
0.006999999999999673,0.0331023631848254,0.001586187853498644
0.008000000000000007,0.0338973192601542,0.001985807282887188
0.009000000000000341,0.034692275335483,0.002422264347816941
0.009999999999999787,0.03620269187860771,0.002894354920289403
0.01100000000000012,0.03667966552380499,0.003401069771345127
0.01199999999999957,0.03620269187860771,0.00394029192897174
0.0129999999999999,0.03564622262587755,0.004508525649730613
0.01400000000000023,0.03501025776561451,0.005101861169525506
0.01499999999999968,0.03485126655054875,0.005716691675552609
0.01600000000000001,0.03453328412041724,0.006349929984602836
0.01700000000000035,0.0342947972978186,0.006998754828261611
0.01799999999999979,0.0338973192601542,0.007660410025541962
0.01900000000000013,0.0334998412224898,0.008332167789835853
0.01999999999999957,0.03326135439989116,0.009011446294728529
0.02099999999999991,0.03183043346429933,0.009695387522436117
0.02200000000000024,0.03143295542663493,0.01038072737792323
0.02299999999999969,0.03222791150196373,0.01106538546045728
0.02400000000000002,0.0334998412224898,0.01174927183475084
0.02500000000000036,0.03405631047521996,0.0124329878956505
0.0259999999999998,0.03508975337314739,0.01311687078787695
0.02700000000000014,0.03691815234640362,0.01380173119960335
0.02799999999999958,0.03660016991627211,0.01448829080293214
0.02899999999999991,0.03604370066354195,0.01517543723447414
0.03000000000000025,0.03524874458821315,0.01586075560324083
0.03099999999999969,0.03501025776561451,0.01654190480038766
0.03200000000000003,0.03477177094301587,0.0172171117994191
0.03300000000000036,0.03453328412041724,0.01788498853595472
0.03399999999999981,0.03421530169028571,0.01854420705727134
0.03500000000000014,0.03373832804508844,0.01919338435326443
0.03599999999999959,0.0334998412224898,0.01983116438361002
0.03699999999999992,0.03302286757729252,0.02045633310536669
0.03800000000000026,0.03111497299650341,0.02106697569766934
0.0389999999999997,0.03183043346429933,0.02166109302540491
0.04000000000000004,0.03254589393209524,0.02223866378524076
0.04100000000000037,0.03381782365262131,0.0228012205208117
0.04199999999999982,0.03445378851288436,0.02335045977254881
0.04300000000000015,0.03580521384094331,0.02388800075971434
0.04399999999999959,0.03691815234640362,0.02441565312475739
0.04499999999999993,0.03652067430873922,0.02493452741605856
0.04600000000000026,0.03572571823341043,0.0254439346510841
0.04699999999999971,0.03516924898068027,0.02594225712546131
0.04800000000000004,0.03501025776561451,0.02642822450196257
0.04900000000000038,0.03461277972795011,0.0269010472822184
0.04999999999999982,0.03437429290535148,0.02736004697897173
0.05100000000000016,0.03413580608275284,0.02780465068753631
0.0519999999999996,0.0334998412224898,0.02823423369439914
0.05299999999999994,0.03357933683002268,0.0286481998567033
0.05400000000000027,0.03254589393209524,0.02904598101160797
0.05499999999999972,0.03103547738897053,0.02942612382917942
0.05600000000000005,0.03198942467936509,0.02978748690280301
0.05700000000000038,0.03318185879235828,0.03013127724426502
0.05799999999999983,0.0338973192601542,0.03045984104432956
0.05900000000000016,0.03477177094301587,0.03077514530270073
0.05999999999999961,0.03636168309367346,0.03107932935580105
0.06099999999999994,0.03667966552380499,0.03137457627359963
0.06200000000000028,0.03620269187860771,0.03166169920223437
0.06299999999999972,0.03564622262587755,0.03194007072848415
0.06400000000000006,0.03501025776561451,0.03220862390908152
0.06500000000000039,0.03493076215808164,0.03246652732683449
0.06599999999999984,0.03453328412041724,0.03271336252197826
0.06700000000000017,0.0342947972978186,0.0329487955902261
0.06799999999999962,0.0338973192601542,0.03317245863067277
0.06899999999999995,0.0334998412224898,0.03338395250970495
0.07000000000000028,0.03318185879235828,0.03358288753963715
0.07099999999999973,0.03175093785676645,0.03376846540500545
0.07200000000000006,0.03143295542663493,0.03393946742817357
