#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BC9AD6
#Date Time: 2025-02-14 19:41:29.772.554.610
#Sample rate: 1000Hz
#Samples: 15000
#Trigger: None
#Potentiometer: Range: 10 mV/div Offset: -30 mV Sample Mode: Average
#MovingAverage: Input: C1 Filter: Chebyshev Low-pass 2  Freq1: 1 Hz Epsilon: 0.01 


Time (s),Potentiometer (V),MovingAverage (V)
0,0.02578876729180047,1.233466935677377e-05
0.001000000000000334,0.02539128925413607,6.071222006499729e-05
0.00199999999999978,0.02483482000140592,0.0001545443747782131
0.003000000000000114,0.02411935953361,0.0002898326725618294
0.003999999999999559,0.02396036831854424,0.0004627796429858781
0.004999999999999893,0.02364238588841272,0.000670126094826278
0.006000000000000227,0.02340389906581408,0.0009088966002977845
0.006999999999999673,0.02316541224321544,0.001176235903551964
0.008000000000000007,0.02276793420555105,0.001469369079360719
0.009000000000000341,0.02268843859801817,0.001785639997168634
0.009999999999999787,0.02221146495282089,0.002122547227142536
0.01100000000000012,0.02054205719463041,0.002476902958243122
0.01199999999999957,0.02125751766242633,0.002845489047570961
0.0129999999999999,0.02197297813022225,0.003226966137867983
0.01400000000000023,0.02300642102814968,0.003621344128835456
0.01499999999999968,0.02348339467334696,0.004028645659711678
0.01600000000000001,0.02467582878634016,0.004448829249115407
0.01700000000000035,0.02562977607673471,0.004882135461798836
0.01799999999999979,0.02531179364660319,0.005328270886512602
0.01900000000000013,0.02459633317880728,0.005785414447399832
0.01999999999999957,0.02403986392607712,0.00625092181565611
0.02099999999999991,0.02388087271101136,0.006722444982097364
0.02200000000000024,0.02356289028087984,0.007198146928861567
0.02299999999999969,0.02332440345828121,0.007676370001230852
0.02400000000000002,0.02308591663568256,0.008155552165851648
0.02500000000000036,0.02260894299048529,0.008634148160307031
0.0259999999999998,0.02268843859801817,0.00911074550074892
0.02700000000000014,0.02173449130762361,0.009583945071366102
0.02799999999999958,0.0206215528021633,0.01005164056476327
0.02899999999999991,0.02141650887749209,0.010512129992447
0.03000000000000025,0.02244995177541953,0.01096569138441883
0.03099999999999969,0.02308591663568256,0.0114135497400006
0.03200000000000003,0.02388087271101136,0.01185667662939951
0.03300000000000036,0.02539128925413607,0.01229629798307621
0.03399999999999981,0.02539128925413607,0.01273361017620086
0.03500000000000014,0.02507330682400456,0.01316848676735037
0.03599999999999959,0.0245168375712744,0.01359967296335719
0.03699999999999992,0.02396036831854424,0.01402561684108147
0.03800000000000026,0.02380137710347848,0.01444494659052031
0.0389999999999997,0.02348339467334696,0.01485669036025624
0.04000000000000004,0.02332440345828121,0.0152600637693022
0.04100000000000037,0.02292692542061681,0.01565430795835229
0.04199999999999982,0.02268843859801817,0.01603865147276861
