#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BC9AD6
#Date Time: 2025-02-14 19:44:49.164.313.720
#Sample rate: 1000Hz
#Samples: 15000
#Trigger: None
#Potentiometer: Range: 10 mV/div Offset: -30 mV Sample Mode: Average
#MovingAverage: Input: C1 Filter: Chebyshev Low-pass 2  Freq1: 1 Hz Epsilon: 0.01 


Time (s),Potentiometer (V),MovingAverage (V)
0,0.1021840461308978,4.887424080028393e-05
0.001000000000000334,0.1017070724857005,0.0002410880423481096
0.00199999999999978,0.1015480812706348,0.00061592996373696
0.003000000000000114,0.1011506032329704,0.001161046206055251
0.003999999999999559,0.1005941339802402,0.001864353672025659
0.004999999999999893,0.1005941339802402,0.002714198771079353
0.006000000000000227,0.09924270865218127,0.003699163577905887
0.006999999999999673,0.09828876136178671,0.004807427016499057
0.008000000000000007,0.09908371743711553,0.006028218736494531
0.009000000000000341,0.1005146383727074,0.0073533729943012
0.009999999999999787,0.1012300988405033,0.008776121822746379
0.01100000000000012,0.1020250549158321,0.01028957842936037
0.01199999999999957,0.1041714363192198,0.01188747999940803
0.0129999999999999,0.1039329494966212,0.01356397175647165
0.01400000000000023,0.103376480243891,0.01531161627210936
0.01499999999999968,0.1028200109911609,0.01712184579798721
0.01600000000000001,0.1022635417384307,0.01898633991290086
0.01700000000000035,0.1020250549158321,0.02089733063495228
0.01799999999999979,0.1017070724857005,0.02284769787635951
0.01900000000000013,0.101389090055569,0.02483075369503878
0.01999999999999957,0.1009121164103718,0.02684003879256759
0.02099999999999991,0.100753125195306,0.02886943508539522
0.02200000000000024,0.1001966559425758,0.03091319475710827
0.02299999999999969,0.09852724818438535,0.03296513034802859
0.02400000000000002,0.09884523061451689,0.03501910950294513
0.02500000000000036,0.09940169986724703,0.03707085041999703
0.0259999999999998,0.1009916120179046,0.03911800802158876
0.02700000000000014,0.1014685856631019,0.04115895843511957
0.02799999999999958,0.1026610197760951,0.04319195992736859
0.02899999999999991,0.1043304275342856,0.04521577173779024
0.03000000000000025,0.1039329494966212,0.04722905575947717
0.03099999999999969,0.1032174890288253,0.04922867398789207
0.03200000000000003,0.1024225329534965,0.0512103739255957
0.03300000000000036,0.1023430373459636,0.05317030910374017
0.03399999999999981,0.1018660637007663,0.05510536404030967
0.03500000000000014,0.1017070724857005,0.05701277370500824
0.03599999999999959,0.101389090055569,0.05889003152915001
0.03699999999999992,0.1006736295877731,0.06073465040535952
0.03800000000000026,0.100753125195306,0.06254428033419529
0.0389999999999997,0.1000376647275101,0.06431697076948047
0.04000000000000004,0.09797077893165521,0.06604993342721961
0.04100000000000037,0.09892472622204976,0.06774039685417059
0.04199999999999982,0.1000376647275101,0.06938815821449888
0.04300000000000015,0.1011506032329704,0.0709947056069315
0.04399999999999959,0.1018660637007663,0.07256140174593276
0.04499999999999993,0.1034559758514239,0.07408964104185078
0.04600000000000026,0.1041714363192198,0.07558103512465313
0.04699999999999971,0.1038534538890883,0.07703625592467676
0.04800000000000004,0.1029790022062266,0.07845433087885671
0.04900000000000038,0.1023430373459636,0.07983350488792894
0.04999999999999982,0.1022635417384307,0.0811724317653298
0.05100000000000016,0.1017865680932334,0.08247038016959356
0.0519999999999996,0.1015480812706348,0.08372674147793598
0.05299999999999994,0.1012300988405033,0.08494102351462675
0.05400000000000027,0.1005941339802402,0.08611273036925206
0.05499999999999972,0.1005941339802402,0.0872414396167259
0.05600000000000005,0.09924270865218127,0.08832664658290348
0.05700000000000038,0.09828876136178671,0.0893671619348663
0.05799999999999983,0.0991632130446484,0.09036256227363312
0.05900000000000016,0.1005146383727074,0.09131470345307442
0.05999999999999961,0.1012300988405033,0.09222643824523982
0.06099999999999994,0.1021840461308978,0.09310025771111713
0.06200000000000028,0.1043304275342856,0.09393906880122158
0.06299999999999972,0.1040919407116869,0.09474578336864101
0.06400000000000006,0.1035354714589568,0.09552133513353725
0.06500000000000039,0.1028995065986937,0.09626517798539153
0.06599999999999984,0.1023430373459636,0.09697666946086222
0.06700000000000017,0.102104550523365,0.0976554580359307
0.06799999999999962,0.1017070724857005,0.09830154221399634
0.06899999999999995,0.1015480812706348,0.09891509722916862
0.07000000000000028,0.1009916120179046,0.0994963119122744
0.07099999999999973,0.1006736295877731,0.1000452734383429
0.07200000000000006,0.1001966559425758,0.1005620873869522
0.0730000000000004,0.09860674379191825,0.1010463441107525
0.07399999999999984,0.09884523061451689,0.1014974549188
0.07500000000000018,0.09940169986724703,0.1019162990171842
0.07599999999999962,0.1009916120179046,0.1023054370597488
0.07699999999999996,0.1015480812706348,0.102667977756062
0.07800000000000029,0.102740515383628,0.1030067022205146
0.07899999999999974,0.1044894187493513,0.1033246488384824
0.08000000000000007,0.1040124451041541,0.1036244835046506
0.08100000000000041,0.1032969846363581,0.1039067680607917
0.08199999999999985,0.1025815241685622,0.1041707711191693
0.08300000000000018,0.1024225329534965,0.1044159926776405
0.08399999999999963,0.1019455593082992,0.1046423791902558
0.08499999999999996,0.1017070724857005,0.1048499924372816
0.0860000000000003,0.1014685856631019,0.1050390024188474
0.08699999999999974,0.1008326208028389,0.1052095283823571
0.08800000000000008,0.1008326208028389,0.1053616416696782
0.08900000000000041,0.1001171603350429,0.1054955205732508
0.08999999999999986,0.09797077893165521,0.105610302840927
0.09100000000000019,0.09908371743711553,0.1057050629158468
0.09199999999999964,0.1000376647275101,0.1057813270247074
0.09299999999999997,0.1012300988405033,0.1058420851988996
0.09400000000000031,0.1018660637007663,0.1058900618898109
0.09499999999999975,0.1035354714589568,0.1059279169611438
0.09600000000000009,0.1043304275342856,0.1059584726481991
0.09700000000000042,0.1039329494966212,0.1059834816010005
0.09799999999999986,0.1030584978137595,0.1060028138258364
0.0990000000000002,0.1024225329534965,0.1060154455283646
0.09999999999999964,0.1023430373459636,0.1060206939277949
0.101,0.1017865680932334,0.106018349989436
0.1020000000000003,0.1016275768781677,0.1060082318712489
0.1029999999999998,0.1012300988405033,0.1059902216464803
0.1040000000000001,0.1006736295877731,0.1059641095665779
0.1050000000000004,0.1006736295877731,0.1059297140937479
0.1059999999999999,0.09940169986724703,0.1058867284490792
0.1070000000000002,0.09836825696931961,0.105834044384394
0.1079999999999997,0.09924270865218127,0.1057711716754632
0.109,0.1006736295877731,0.105699874598669
0.1100000000000003,0.1013095944480361,0.1056228912713988
0.1109999999999998,0.1022635417384307,0.1055424625731829
0.1120000000000001,0.1043304275342856,0.1054611564595949
0.1130000000000004,0.1040919407116869,0.1053815010279569
0.1139999999999999,0.1035354714589568,0.1053040429507861
0.1150000000000002,0.1030584978137595,0.1052279227629345
0.1159999999999997,0.1023430373459636,0.1051521404062404
0.117,0.1021840461308978,0.1050758318192307
0.1180000000000003,0.1018660637007663,0.1049985285067708
0.1189999999999998,0.1015480812706348,0.1049199063325478
0.1200000000000001,0.1010711076254375,0.1048395112347356
0.1210000000000004,0.1008326208028389,0.1047568820348728
0.1219999999999999,0.1003556471576416,0.1046716277963492
0.1230000000000002,0.09868623939945112,0.1045827018896083
0.1239999999999997,0.09892472622204976,0.1044887859281398
0.125,0.0995606910823128,0.1043900958129394
0.1260000000000003,0.1009916120179046,0.1042885164845185
0.1269999999999998,0.1015480812706348,0.1041863565082346
0.1280000000000001,0.1028200109911609,0.1040856716063692
0.1289999999999996,0.1045689143568842,0.1039888844050379
0.1299999999999999,0.1040919407116869,0.103897997117686
0.1310000000000002,0.103376480243891,0.1038128641564889
0.1319999999999997,0.1026610197760951,0.1037320449826302
0.133,0.1025020285610294,0.1036543301825213
0.1340000000000003,0.1020250549158321,0.1035789579114814
0.1349999999999998,0.1017865680932334,0.1035052840515094
0.1360000000000001,0.1014685856631019,0.1034327382876107
0.1369999999999996,0.1008326208028389,0.1033606686371152
0.1379999999999999,0.1008326208028389,0.1032884236906204
0.1390000000000002,0.1001966559425758,0.1032155439358175
0.1399999999999997,0.09805027453918808,0.1031405723128796
0.141,0.09908371743711553,0.1030619159196391
0.1420000000000003,0.1000376647275101,0.1029803667720674
0.1429999999999998,0.1012300988405033,0.1028982333491878
0.1440000000000001,0.1019455593082992,0.1028176473440128
0.1449999999999996,0.1035354714589568,0.1027406843646422
0.1459999999999999,0.1044099231418185,0.1026695534737213
0.1470000000000002,0.1040124451041541,0.1026054442018491
0.1479999999999997,0.1032174890288253,0.1025477115335685
0.149,0.1025020285610294,0.1024947867764963
0.1500000000000004,0.1024225329534965,0.1024453772059456
0.1509999999999998,0.1018660637007663,0.1023986799507894
0.1520000000000001,0.1017070724857005,0.1023539736226116
0.1529999999999996,0.101389090055569,0.1023106527809569
0.1539999999999999,0.1008326208028389,0.1022680699760961
0.1550000000000002,0.1008326208028389,0.1022255775557622
0.1559999999999997,0.09940169986724703,0.1021823007818834
0.157,0.09836825696931961,0.1021365068827858
